sale_id,customer_id,product_id,store_id,sale_date,quantity,unit_price,amount
145214,186,5012,1006,29-05-2024,8,5038.66,40309.28
145215,20,5095,1039,26-01-2023,4,7142.14,28568.56
145216,1363,5097,1021,17-05-2023,3,8896.75,26690.25
145217,2809,5074,1039,17-07-2025,1,10059.73,10059.73
145218,1571,5106,1024,30-09-2023,3,2561.03,7683.09
145219,2279,5069,1027,20-06-2025,4,6894.25,27577.0
145220,678,5115,1020,04-03-2022,3,7040.34,21121.02
145221,970,5069,1026,05-11-2021,1,7439.17,7439.17
145222,1455,5025,1036,03-10-2023,2,6402.68,12805.36
145223,2095,5031,1015,30-12-2023,3,5031.73,15095.19
145224,1279,5087,1019,01-12-2023,10,8919.57,89195.7
145225,1320,5045,1016,30-07-2021,2,1284.17,2568.34
145226,2588,5027,1040,25-10-2024,3,2770.77,8312.31
145227,65,5104,1040,31-10-2023,1,8761.98,8761.98
145228,1519,5104,1012,06-11-2023,1,5098.01,5098.01
145229,1320,5046,1019,08-05-2024,1,4318.1,4318.1
145230,739,5057,1039,06-02-2023,8,1710.3,13682.4
145231,800,5087,1014,20-05-2023,1,1947.61,1947.61
145232,2035,5063,1029,18-03-2022,3,7726.94,23180.82
145233,278,5095,1011,08-12-2023,8,9483.63,75869.04
145234,14,5008,1010,18-03-2022,2,4394.85,8789.7
145235,1665,5005,1039,03-11-2022,5,1096.24,5481.2
145236,1612,5023,1033,23-09-2025,1,5854.68,5854.68
145237,1077,5097,1033,19-07-2024,1,3692.05,3692.05
145238,488,5060,1035,05-03-2026,4,2766.91,11067.64
145239,1132,5068,1015,25-04-2022,6,6320.17,37921.02
145240,1468,5114,1010,15-10-2024,1,9801.68,9801.68
145241,1389,5031,1007,16-04-2024,5,9411.53,47057.65
145242,446,5024,1037,16-11-2022,2,5325.27,10650.54
145243,330,5117,1015,09-08-2023,4,7170.02,28680.08
145244,2647,5058,1040,02-04-2023,5,7045.86,35229.3
145245,1122,5102,1032,04-11-2023,1,3907.44,3907.44
145246,1528,5126,1033,24-06-2025,8,4353.84,34830.72
145247,1383,5010,1020,30-06-2025,6,8120.18,48721.08
145248,926,5014,1004,07-10-2021,3,3343.05,10029.15
145249,1752,5052,1032,26-02-2023,1,1513.79,1513.79
145250,464,5126,1001,23-11-2024,4,7700.56,30802.24
145251,1767,5097,1001,17-08-2024,2,3387.75,6775.5
145252,1420,5012,1033,12-11-2022,6,7122.89,42737.34
145253,650,5113,1042,20-02-2024,5,7132.7,35663.5
145254,1027,5083,1037,01-06-2022,10,1622.97,16229.7
145255,35,5101,1013,20-04-2025,3,6482.33,19446.99
145256,167,5092,1040,17-10-2023,2,6086.14,12172.28
145257,376,5046,1005,24-08-2022,3,8164.01,24492.03
145258,671,5051,1024,02-09-2025,10,6478.06,64780.6
145259,2348,5094,1006,08-07-2023,8,5806.78,46454.24
145260,2243,5042,1010,09-05-2022,4,4817.41,19269.64
145261,2611,5116,1028,20-04-2021,3,1749.03,5247.09
145262,2295,5026,1002,18-12-2021,5,5697.25,28486.25
145263,1807,5038,1040,25-05-2022,5,2875.82,14379.1
145264,1278,5111,1042,24-06-2023,2,6448.64,12897.28
145265,1426,5034,1001,09-03-2026,1,3308.64,3308.64
145266,241,5029,1005,07-04-2022,4,6547.11,26188.44
145267,422,5116,1004,03-08-2021,2,3559.04,7118.08
145268,1104,5053,1022,23-09-2023,1,7501.1,7501.1
145269,1749,5033,1027,28-05-2021,2,7495.72,14991.44
145270,2456,5047,1032,14-02-2024,10,1010.55,10105.5
145271,2836,5022,1007,18-09-2022,1,1817.33,1817.33
145272,2333,5100,1030,06-02-2026,6,3772.41,22634.46
145273,1192,5083,1005,09-12-2021,2,3411.24,6822.48
145274,230,5016,1003,29-06-2022,2,3209.45,6418.9
145275,1760,5067,1002,09-05-2022,5,4865.28,24326.4
145276,2154,5110,1024,17-11-2021,5,1619.63,8098.15
145277,428,5054,1030,26-10-2024,1,1729.46,1729.46
145278,1358,5049,1038,29-07-2021,3,6402.71,19208.13
145279,1091,5112,1026,24-03-2026,2,8626.58,17253.16
145280,507,5100,1031,18-05-2025,2,4560.88,9121.76
145281,2811,5047,1037,23-12-2025,3,7417.65,22252.95
145282,618,5115,1042,03-10-2021,3,7448.23,22344.69
145283,1729,5099,1007,06-04-2022,1,6428.2,6428.2
145284,451,5087,1034,27-04-2024,2,6416.21,12832.42
145285,1333,5102,1004,24-03-2024,2,6546.04,13092.08
145286,507,5124,1015,01-11-2021,10,7802.67,78026.7
145287,2375,5094,1029,08-11-2021,3,2883.79,8651.37
145288,1220,5121,1006,30-10-2025,6,5068.38,30410.28
145289,1561,5008,1043,16-10-2022,3,8959.65,26878.95
145290,1331,5089,1009,29-09-2022,3,8891.29,26673.87
145291,1780,5055,1017,12-02-2026,2,8342.02,16684.04
145292,918,5012,1020,03-04-2021,5,7927.08,39635.4
145293,282,5039,1034,03-04-2023,1,2675.46,2675.46
145294,1414,5079,1010,10-07-2021,4,1224.28,4897.12
145295,481,5083,1015,26-04-2025,2,10177.09,20354.18
145296,2483,5055,1038,09-10-2021,6,6433.03,38598.18
145297,1887,5082,1030,22-02-2025,1,8364.54,8364.54
145298,1292,5125,1037,21-12-2025,2,6997.95,13995.9
145299,2138,5005,1028,18-01-2024,1,9154.99,9154.99
145300,542,5014,1018,14-06-2025,3,6780.78,20342.34
145301,1963,5099,1033,22-04-2025,2,10142.71,20285.42
145302,543,5018,1032,24-01-2022,3,2935.3,8805.9
145303,755,5014,1014,16-06-2024,5,8799.3,43996.5
145304,1248,5076,1014,10-05-2024,1,1746.35,1746.35
145305,1511,5046,1027,20-08-2025,1,6508.73,6508.73
145306,2715,5094,1019,14-07-2022,2,960.06,1920.12
145307,188,5111,1034,23-01-2024,10,6105.27,61052.7
145308,1101,5099,1029,09-03-2026,1,4716.6,4716.6
145309,1304,5118,1011,09-05-2021,5,6581.88,32909.4
145310,1753,5068,1036,08-09-2024,5,4167.53,20837.65
145311,2315,5068,1023,03-09-2023,4,7624.57,30498.28
145312,608,5022,1015,04-04-2024,3,9116.53,27349.59
145313,956,5094,1014,11-10-2025,1,6447.53,6447.53
145314,19,5115,1043,28-09-2025,1,7566.98,7566.98
145315,1646,5091,1009,24-07-2022,6,1560.58,9363.48
145316,2153,5065,1015,30-10-2021,4,5707.06,22828.24
145317,1545,5006,1035,04-05-2021,10,4508.5,45085.0
145318,2543,5082,1031,02-04-2025,1,10374.65,10374.65
145319,94,5021,1002,16-12-2023,8,7065.17,56521.36
145320,1223,5041,1017,15-05-2025,1,2919.26,2919.26
145321,4,5008,1011,24-10-2023,10,5970.25,59702.5
145322,2025,5050,1017,19-03-2022,2,2431.88,4863.76
145323,1303,5117,1025,13-12-2023,8,4916.09,39328.72
145324,1985,5014,1005,15-09-2021,1,3718.32,3718.32
145325,2310,5049,1012,07-09-2025,1,5078.83,5078.83
145326,196,5025,1034,19-02-2025,3,9766.25,29298.75
145327,567,5074,1033,23-02-2023,3,2402.22,7206.66
145328,817,5078,1016,09-08-2023,2,5769.01,11538.02
145329,1417,5075,1036,31-12-2021,3,1930.68,5792.04
145330,1850,5059,1020,27-11-2025,5,6652.75,33263.75
145331,1949,5091,1014,10-04-2023,2,1257.24,2514.48
145332,1531,5036,1026,12-01-2024,3,1895.85,5687.55
145333,1157,5122,1006,05-03-2022,6,1101.22,6607.32
145334,2355,5003,1013,26-06-2022,3,7640.54,22921.62
145335,1488,5092,1035,22-10-2021,10,3616.47,36164.7
145336,2535,5115,1019,01-05-2024,5,7573.37,37866.85
145337,2814,5113,1030,11-12-2022,1,5020.9,5020.9
145338,1161,5057,1026,02-07-2025,1,9829.55,9829.55
145339,859,5026,1024,16-04-2025,2,9145.74,18291.48
145340,1441,5098,1013,24-07-2022,3,2932.31,8796.93
145341,557,5090,1018,06-04-2025,2,9601.39,19202.78
145342,1932,5026,1031,05-04-2022,8,1435.49,11483.92
145343,434,5066,1009,16-09-2023,3,7991.86,23975.58
145344,1893,5068,1040,17-08-2021,2,1977.75,3955.5
145345,2403,5103,1007,12-12-2023,3,5165.32,15495.96
145346,1936,5057,1034,10-01-2026,6,4256.91,25541.46
145347,863,5038,1017,23-06-2022,2,4253.09,8506.18
145348,512,5097,1014,28-08-2022,1,2051.63,2051.63
145349,582,5017,1038,24-11-2023,3,4815.74,14447.22
145350,1335,5091,1024,17-03-2022,4,2254.65,9018.6
145351,829,5124,1017,15-11-2024,1,8026.77,8026.77
145352,2252,5018,1005,02-02-2026,1,7873.55,7873.55
145353,768,5068,1011,24-08-2022,2,1610.37,3220.74
145354,2825,5031,1001,16-01-2026,2,9985.33,19970.66
145355,2498,5106,1023,16-07-2022,10,4313.14,43131.4
145356,1683,5002,1024,27-09-2021,6,3246.59,19479.54
145357,2404,5037,1029,13-01-2026,2,3611.81,7223.62
145358,2492,5064,1022,06-07-2021,1,6988.83,6988.83
145359,2337,5114,1030,06-10-2023,6,7130.25,42781.5
145360,1380,5050,1012,15-02-2025,6,6562.84,39377.04
145361,2454,5096,1028,16-02-2023,10,7995.56,79955.6
145362,843,5035,1008,24-03-2024,1,8316.0,8316.0
145363,1547,5064,1030,19-09-2022,2,6690.42,13380.84
145364,265,5110,1037,15-05-2025,2,6806.81,13613.62
145365,2673,5075,1041,08-11-2022,2,7212.76,14425.52
145366,1714,5092,1017,18-03-2024,3,4396.79,13190.37
145367,1219,5036,1005,10-06-2025,1,1108.51,1108.51
145368,2752,5110,1003,20-04-2024,10,6890.39,68903.9
145369,245,5122,1019,16-06-2023,4,9053.4,36213.6
145370,1690,5108,1034,21-04-2021,10,2808.31,28083.1
145371,2702,5098,1038,17-04-2022,1,4930.46,4930.46
145372,2808,5054,1037,27-08-2024,2,5763.87,11527.74
145373,463,5035,1004,02-10-2023,4,3548.91,14195.64
145374,23,5110,1020,13-01-2023,5,1719.4,8597.0
145375,1787,5027,1015,01-04-2025,2,3183.69,6367.38
145376,1730,5101,1005,09-02-2024,3,2356.12,7068.36
145377,2515,5097,1030,11-07-2024,2,10431.75,20863.5
145378,1442,5036,1001,24-10-2021,3,4206.42,12619.26
145379,580,5033,1019,17-08-2022,6,5265.36,31592.16
145380,1437,5042,1022,02-06-2025,1,6027.42,6027.42
145381,2693,5108,1007,20-12-2023,2,9414.21,18828.42
145382,1999,5089,1032,30-04-2022,10,7038.03,70380.3
145383,1220,5085,1010,04-04-2021,10,6897.37,68973.7
145384,465,5089,1026,26-11-2024,1,8094.22,8094.22
145385,1783,5117,1015,07-01-2022,4,5909.9,23639.6
145386,534,5006,1030,14-11-2021,2,7802.02,15604.04
145387,23,5047,1032,15-04-2023,2,8808.66,17617.32
145388,766,5029,1025,02-09-2024,6,9331.09,55986.54
145389,1945,5076,1011,16-12-2024,1,1791.4,1791.4
145390,1591,5102,1006,10-11-2022,1,4671.45,4671.45
145391,1009,5014,1005,10-02-2026,1,2801.34,2801.34
145392,2498,5120,1040,28-08-2021,2,1059.37,2118.74
145393,1826,5125,1025,06-09-2022,3,5555.98,16667.94
145394,314,5014,1006,31-07-2024,2,4242.42,8484.84
145395,2187,5122,1039,11-03-2022,8,6445.07,51560.56
145396,323,5099,1009,25-12-2024,3,2174.3,6522.9
145397,2465,5075,1037,01-08-2024,2,3631.86,7263.72
145398,1276,5114,1043,28-04-2023,1,1374.67,1374.67
145399,806,5038,1012,24-01-2023,2,5563.29,11126.58
145400,2159,5105,1041,20-09-2022,1,2860.1,2860.1
145401,2080,5077,1021,18-02-2022,4,3409.67,13638.68
145402,2458,5088,1016,23-03-2024,2,7314.15,14628.3
145403,1610,5082,1038,28-02-2026,5,10153.73,50768.65
145404,1976,5102,1030,08-05-2021,8,7063.88,56511.04
145405,2623,5053,1013,13-09-2021,1,4724.64,4724.64
145406,383,5076,1013,19-03-2022,10,1846.78,18467.8
145407,754,5093,1018,04-09-2022,1,4014.14,4014.14
145408,2428,5019,1019,23-04-2024,4,5169.93,20679.72
145409,1075,5067,1012,24-12-2023,4,2285.31,9141.24
145410,2666,5057,1022,20-11-2025,5,7475.84,37379.2
145411,111,5093,1008,20-08-2023,5,1743.66,8718.3
145412,2619,5077,1025,25-07-2021,2,7899.01,15798.02
145413,578,5085,1010,04-03-2025,2,9877.19,19754.38
145414,2634,5064,1003,23-05-2023,1,4392.04,4392.04
145415,1371,5063,1038,15-05-2021,5,7965.61,39828.05
145416,2271,5050,1021,24-12-2022,1,5377.68,5377.68
145417,2038,5051,1026,03-09-2025,4,6587.3,26349.2
145418,60,5064,1037,25-07-2023,2,6568.17,13136.34
145419,895,5126,1003,28-01-2026,3,1613.52,4840.56
145420,1023,5043,1040,10-06-2025,4,9800.73,39202.92
145421,1609,5073,1021,01-04-2024,8,8592.51,68740.08
145422,254,5043,1031,24-02-2023,1,3742.13,3742.13
145423,1017,5019,1041,12-08-2021,1,1411.7,1411.7
145424,1423,5026,1002,31-03-2023,2,6318.54,12637.08
145425,50,5095,1004,24-06-2023,10,4380.53,43805.3
145426,2157,5049,1030,18-10-2023,1,8646.47,8646.47
145427,1849,5099,1037,09-04-2021,2,4820.3,9640.6
145428,2158,5010,1015,04-09-2021,1,1726.1,1726.1
145429,1675,5019,1025,26-02-2026,4,4818.53,19274.12
145430,1275,5062,1001,26-08-2024,2,1089.81,2179.62
145431,793,5048,1027,22-06-2025,1,6153.09,6153.09
145432,742,5005,1042,02-01-2026,4,6512.55,26050.2
145433,829,5027,1016,03-11-2022,4,6784.4,27137.6
145434,80,5095,1010,23-02-2025,10,6887.42,68874.2
145435,730,5025,1027,03-01-2024,1,3066.69,3066.69
145436,2591,5106,1019,26-09-2023,3,6279.37,18838.11
145437,1446,5023,1030,22-02-2024,1,4868.02,4868.02
145438,1107,5103,1019,18-01-2026,4,7928.81,31715.24
145439,104,5030,1042,26-07-2022,3,5728.32,17184.96
145440,2667,5111,1023,20-04-2022,3,1964.69,5894.07
145441,2242,5098,1022,13-06-2022,3,6993.52,20980.56
145442,2208,5034,1031,19-01-2026,10,10194.12,101941.2
145443,413,5038,1034,18-03-2025,3,4073.6,12220.8
145444,1560,5003,1019,06-09-2025,5,1452.11,7260.55
145445,2245,5017,1032,04-11-2024,6,10370.06,62220.36
145446,1104,5111,1038,30-01-2023,2,2723.27,5446.54
145447,1195,5073,1010,12-12-2023,1,3504.23,3504.23
145448,1438,5007,1012,11-11-2023,4,6197.25,24789.0
145449,1429,5083,1029,05-07-2025,1,2878.85,2878.85
145450,1418,5017,1008,26-09-2021,3,5865.9,17597.7
145451,1502,5032,1028,20-11-2024,3,5771.62,17314.86
145452,2371,5036,1034,07-08-2024,1,5673.99,5673.99
145453,1459,5054,1025,04-06-2021,2,3687.99,7375.98
145454,384,5067,1040,21-05-2023,4,2591.79,10367.16
145455,1233,5106,1015,24-01-2024,1,9334.04,9334.04
145456,2007,5103,1031,25-12-2021,4,7706.15,30824.6
145457,2567,5125,1041,14-07-2025,10,1726.57,17265.7
145458,690,5053,1035,09-12-2024,5,2823.1,14115.5
145459,1105,5064,1038,09-12-2024,1,9388.66,9388.66
145460,1326,5068,1030,03-01-2022,2,4222.03,8444.06
145461,1132,5019,1022,24-06-2022,1,8407.83,8407.83
145462,2811,5011,1003,14-09-2023,3,9197.44,27592.32
145463,2472,5104,1020,14-07-2022,2,8627.66,17255.32
145464,889,5089,1030,29-11-2023,4,4331.19,17324.76
145465,966,5050,1016,19-03-2022,3,1390.56,4171.68
145466,191,5126,1013,18-09-2022,3,6298.72,18896.16
145467,2129,5019,1026,28-09-2025,5,2259.08,11295.4
145468,45,5002,1025,17-09-2021,3,1998.85,5996.55
145469,2025,5074,1016,19-05-2024,4,3029.1,12116.4
145470,2558,5069,1017,16-06-2024,1,8532.66,8532.66
145471,1181,5074,1017,21-09-2021,3,2940.61,8821.83
145472,2602,5043,1008,16-07-2024,8,4256.94,34055.52
145473,1103,5053,1030,14-11-2024,3,8362.35,25087.05
145474,1848,5072,1036,23-08-2022,10,3868.51,38685.1
145475,2266,5028,1006,01-05-2025,1,7556.25,7556.25
145476,315,5101,1020,02-10-2024,3,1270.13,3810.39
145477,381,5120,1024,20-01-2023,1,4181.4,4181.4
145478,549,5026,1033,15-10-2024,1,6361.62,6361.62
145479,172,5102,1033,19-10-2023,4,4609.84,18439.36
145480,1184,5112,1011,13-10-2023,1,5697.42,5697.42
145481,2316,5017,1010,07-05-2023,6,4199.57,25197.42
145482,1568,5079,1042,15-11-2022,1,2822.23,2822.23
145483,2490,5101,1016,26-10-2025,3,9526.59,28579.77
145484,1036,5038,1041,12-02-2023,6,7425.0,44550.0
145485,982,5010,1040,03-04-2021,1,2834.79,2834.79
145486,213,5096,1037,12-08-2022,1,1532.51,1532.51
145487,8,5106,1004,31-10-2024,2,3215.44,6430.88
145488,2318,5093,1042,18-09-2024,2,7183.63,14367.26
145489,2734,5065,1022,11-06-2024,2,3300.39,6600.78
145490,2502,5090,1001,23-10-2022,1,1118.53,1118.53
145491,2467,5060,1018,15-06-2021,2,6821.69,13643.38
145492,2480,5004,1006,16-05-2024,2,3746.06,7492.12
145493,1029,5023,1040,08-11-2021,1,8091.8,8091.8
145494,939,5019,1025,09-03-2025,1,7869.64,7869.64
145495,2799,5101,1009,05-08-2022,2,7807.0,15614.0
145496,934,5064,1022,21-11-2025,1,3851.56,3851.56
145497,485,5069,1021,30-05-2021,2,8267.17,16534.34
145498,2399,5001,1020,09-11-2024,5,1282.89,6414.45
145499,530,5017,1015,15-03-2024,3,9748.38,29245.14
145500,1878,5081,1018,15-04-2021,8,6218.88,49751.04
145501,1249,5015,1030,27-03-2026,6,4565.14,27390.84
145502,119,5033,1020,21-07-2025,2,1744.54,3489.08
145503,1497,5093,1001,11-09-2022,2,7688.31,15376.62
145504,2529,5078,1003,30-07-2025,3,9841.63,29524.89
145505,2193,5105,1014,02-01-2026,6,4410.45,26462.7
145506,349,5109,1011,18-04-2022,6,9005.74,54034.44
145507,2524,5090,1034,18-06-2021,3,6463.23,19389.69
145508,2427,5020,1027,31-03-2025,1,4296.32,4296.32
145509,1915,5107,1018,01-07-2025,6,5180.84,31085.04
145510,2250,5007,1005,23-06-2023,8,5520.38,44163.04
145511,2588,5048,1021,27-01-2025,6,9653.45,57920.7
145512,2148,5039,1005,15-05-2023,2,5932.42,11864.84
145513,771,5101,1022,05-07-2023,2,8790.06,17580.12
145514,1846,5001,1025,05-12-2022,6,8345.41,50072.46
145515,2461,5053,1014,03-10-2024,3,7043.82,21131.46
145516,2543,5097,1042,08-03-2024,3,4943.5,14830.5
145517,2815,5020,1039,28-10-2024,3,1779.53,5338.59
145518,195,5092,1038,21-06-2024,2,5206.88,10413.76
145519,1622,5009,1025,27-12-2022,1,5251.19,5251.19
145520,2164,5015,1032,06-09-2021,1,4320.24,4320.24
145521,215,5045,1039,20-10-2022,2,2138.66,4277.32
145522,249,5109,1003,05-11-2021,3,4564.99,13694.97
145523,461,5026,1042,07-03-2025,1,6844.36,6844.36
145524,1060,5079,1026,18-03-2025,1,1793.05,1793.05
145525,1231,5116,1027,01-04-2025,1,9260.57,9260.57
145526,1860,5047,1002,23-07-2024,2,1592.54,3185.08
145527,1266,5036,1010,16-05-2022,2,2582.32,5164.64
145528,1398,5107,1041,09-10-2023,3,6155.95,18467.85
145529,2499,5110,1041,26-04-2025,2,7247.3,14494.6
145530,1840,5114,1017,04-01-2023,2,8032.62,16065.24
145531,2587,5063,1037,13-09-2021,1,7893.43,7893.43
145532,1819,5094,1020,11-11-2021,10,2734.31,27343.1
145533,1140,5120,1035,06-11-2024,8,7992.01,63936.08
145534,2693,5085,1021,21-08-2023,2,8831.02,17662.04
145535,1394,5117,1023,11-03-2023,3,3177.33,9531.99
145536,1369,5117,1001,23-11-2023,3,3978.83,11936.49
145537,1255,5007,1036,07-05-2023,8,5960.42,47683.36
145538,164,5023,1032,07-11-2022,6,8684.65,52107.9
145539,1224,5056,1034,22-09-2021,3,6397.9,19193.7
145540,647,5036,1022,16-10-2022,4,1839.71,7358.84
145541,1351,5094,1027,28-08-2024,4,8494.73,33978.92
145542,1294,5093,1020,20-06-2023,1,8345.53,8345.53
145543,2114,5050,1029,29-07-2025,3,1804.4,5413.2
145544,2078,5062,1017,24-06-2021,2,4023.81,8047.62
145545,2223,5033,1034,07-11-2022,1,7154.94,7154.94
145546,264,5108,1021,14-04-2022,4,6509.93,26039.72
145547,2506,5075,1023,16-02-2022,10,7701.77,77017.7
145548,1234,5074,1003,24-09-2023,5,8973.68,44868.4
145549,2298,5033,1036,03-09-2023,2,7973.66,15947.32
145550,2343,5081,1006,13-02-2023,4,5858.21,23432.84
145551,836,5006,1029,18-04-2023,5,2102.51,10512.55
145552,2765,5120,1025,03-11-2023,10,3088.86,30888.6
145553,269,5101,1019,17-08-2025,6,8661.68,51970.08
145554,2824,5010,1026,30-10-2023,3,2569.94,7709.82
145555,2156,5123,1001,08-10-2024,2,2102.11,4204.22
145556,1096,5106,1021,11-09-2022,2,3988.19,7976.38
145557,1851,5118,1020,08-04-2025,1,5704.96,5704.96
145558,1433,5011,1033,01-10-2023,1,1700.6,1700.6
145559,1392,5114,1012,01-02-2022,5,1698.15,8490.75
145560,1937,5034,1035,19-03-2023,3,8911.91,26735.73
145561,574,5069,1042,16-06-2024,1,2893.76,2893.76
145562,1726,5112,1025,30-11-2025,2,5377.4,10754.8
145563,1975,5105,1006,27-11-2025,1,2605.92,2605.92
145564,2765,5118,1040,15-10-2022,3,1537.21,4611.63
145565,1003,5126,1013,05-01-2022,5,2202.06,11010.3
145566,721,5099,1022,08-05-2024,6,9029.0,54174.0
145567,805,5088,1036,30-03-2022,3,2672.42,8017.26
145568,1852,5108,1005,22-10-2021,2,4724.78,9449.56
145569,598,5078,1041,20-01-2022,4,5155.09,20620.36
145570,2369,5036,1007,30-08-2022,4,2068.7,8274.8
145571,1090,5121,1011,05-04-2025,2,6444.64,12889.28
145572,673,5001,1030,03-08-2021,6,2648.08,15888.48
145573,1264,5027,1029,06-08-2023,6,9694.85,58169.1
145574,2018,5036,1017,04-02-2024,1,8483.5,8483.5
145575,2571,5079,1011,20-04-2021,6,7995.24,47971.44
145576,768,5092,1036,27-05-2022,6,2127.19,12763.14
145577,57,5081,1019,24-12-2022,3,3808.37,11425.11
145578,1122,5081,1016,17-08-2024,2,1568.28,3136.56
145579,1705,5066,1038,25-02-2025,4,7143.32,28573.28
145580,1091,5077,1032,17-11-2024,3,2166.1,6498.3
145581,1095,5117,1008,12-04-2023,2,4625.09,9250.18
145582,2089,5095,1033,13-10-2024,10,3438.14,34381.4
145583,1248,5075,1011,28-01-2026,5,4612.98,23064.9
145584,363,5065,1025,06-03-2026,3,1241.9,3725.7
145585,1217,5054,1017,23-05-2025,3,6534.52,19603.56
145586,2667,5094,1034,06-09-2024,5,7023.06,35115.3
145587,303,5109,1012,06-06-2025,1,5605.65,5605.65
145588,2064,5126,1041,20-08-2025,2,9000.44,18000.88
145589,905,5033,1010,10-07-2025,1,10155.46,10155.46
145590,1575,5052,1038,16-03-2022,4,3521.65,14086.6
145591,31,5057,1013,10-10-2021,2,7193.69,14387.38
145592,608,5084,1039,04-06-2022,2,2821.34,5642.68
145593,296,5068,1033,02-12-2024,2,7583.93,15167.86
145594,1230,5002,1007,29-02-2024,1,8378.16,8378.16
145595,2802,5030,1012,11-10-2025,1,3385.87,3385.87
145596,1851,5044,1021,29-06-2023,2,2883.85,5767.7
145597,578,5044,1032,27-04-2022,3,3452.69,10358.07
145598,329,5073,1004,03-07-2024,2,3935.14,7870.28
145599,678,5052,1008,25-10-2024,1,7023.82,7023.82
145600,2102,5065,1020,21-07-2023,2,1735.68,3471.36
145601,2015,5123,1006,30-04-2022,6,2302.85,13817.1
145602,2803,5032,1033,11-07-2024,6,8374.27,50245.62
145603,2290,5001,1036,06-04-2025,2,8066.32,16132.64
145604,2475,5099,1004,01-08-2025,3,8837.26,26511.78
145605,919,5101,1043,29-11-2024,8,2841.9,22735.2
145606,1782,5022,1035,18-03-2024,4,5865.51,23462.04
145607,149,5104,1025,08-10-2023,2,3404.95,6809.9
145608,1547,5025,1022,22-06-2022,5,3444.3,17221.5
145609,2450,5030,1029,12-01-2023,2,1330.9,2661.8
145610,633,5072,1004,30-03-2025,2,6924.54,13849.08
145611,807,5088,1015,09-05-2022,4,4943.98,19775.92
145612,266,5045,1024,19-05-2024,1,3443.21,3443.21
145613,928,5115,1032,26-03-2022,1,7886.41,7886.41
145614,1705,5098,1032,18-03-2026,6,8089.09,48534.54
145615,120,5076,1036,08-03-2023,2,1283.83,2567.66
145616,986,5076,1023,27-09-2022,2,5460.81,10921.62
145617,2454,5033,1002,12-10-2023,3,2414.41,7243.23
145618,609,5107,1021,14-10-2022,6,5080.98,30485.88
145619,1019,5045,1043,01-03-2026,3,1307.19,3921.57
145620,2212,5078,1007,02-09-2022,2,5596.71,11193.42
145621,2781,5105,1013,03-12-2022,2,1269.72,2539.44
145622,576,5084,1035,11-01-2025,3,7613.43,22840.29
145623,2284,5043,1012,19-09-2023,2,9427.79,18855.58
145624,1483,5030,1041,12-02-2026,1,3114.09,3114.09
145625,2407,5016,1039,13-04-2024,2,5337.73,10675.46
145626,954,5106,1001,15-08-2025,4,4338.79,17355.16
145627,2266,5009,1025,10-11-2023,3,7489.04,22467.12
145628,1654,5092,1034,26-06-2023,2,2020.97,4041.94
145629,2661,5114,1021,31-03-2026,4,5389.23,21556.92
145630,2598,5080,1008,09-01-2025,1,5444.59,5444.59
145631,1435,5013,1002,06-09-2024,1,5597.52,5597.52
145632,1211,5082,1030,19-06-2025,3,5368.23,16104.69
145633,1708,5090,1007,27-04-2023,1,1180.24,1180.24
145634,111,5077,1011,16-07-2025,10,9978.49,99784.9
145635,1041,5096,1039,02-07-2022,4,980.16,3920.64
145636,1339,5035,1013,20-02-2026,4,8552.52,34210.08
145637,1535,5079,1009,06-03-2023,3,7636.42,22909.26
145638,819,5065,1028,21-06-2025,5,8184.55,40922.75
145639,1216,5107,1043,19-08-2025,3,1354.99,4064.97
145640,2000,5108,1042,05-05-2021,5,3517.22,17586.1
145641,453,5075,1043,23-10-2025,2,1432.28,2864.56
145642,2489,5086,1023,12-07-2021,4,7981.24,31924.96
145643,212,5025,1041,08-02-2025,4,5687.49,22749.96
145644,709,5007,1010,19-11-2021,2,6729.87,13459.74
145645,963,5017,1026,16-12-2023,3,8781.99,26345.97
145646,1056,5078,1009,14-03-2023,2,3176.04,6352.08
145647,2178,5041,1021,02-11-2022,4,2218.23,8872.92
145648,314,5055,1032,19-04-2024,5,8221.65,41108.25
145649,912,5126,1040,09-06-2024,3,9969.59,29908.77
145650,483,5024,1011,21-07-2021,1,2212.88,2212.88
145651,212,5040,1036,12-06-2025,4,10097.1,40388.4
145652,36,5007,1017,02-03-2023,4,7669.92,30679.68
145653,685,5040,1015,07-07-2022,4,1380.64,5522.56
145654,2274,5095,1008,14-08-2024,1,10326.74,10326.74
145655,1934,5085,1025,05-12-2023,5,8772.49,43862.45
145656,380,5036,1013,06-10-2022,2,7478.14,14956.28
145657,1083,5125,1042,07-03-2025,3,7470.49,22411.47
145658,380,5108,1023,01-12-2023,1,7424.42,7424.42
145659,205,5120,1025,06-06-2024,4,6711.35,26845.4
145660,2292,5106,1020,16-12-2022,1,6945.89,6945.89
145661,2337,5004,1016,30-12-2021,2,4882.06,9764.12
145662,2243,5008,1014,01-02-2024,2,7547.9,15095.8
145663,1687,5024,1008,10-03-2023,5,6981.1,34905.5
145664,587,5019,1017,15-07-2022,4,2410.12,9640.48
145665,1014,5077,1016,20-11-2025,8,9163.89,73311.12
145666,541,5073,1008,24-09-2022,2,4130.14,8260.28
145667,985,5026,1023,27-10-2021,1,1344.59,1344.59
145668,1437,5032,1040,11-01-2024,2,7769.1,15538.2
